eventname,outcome,type,compiledgametime,playsection,zone,manpowersituation,goal,teamid,playerid,opposingteamgoalieoniceid,xadjcoord,yadjcoord,shotAssist
pass,failed,slot,2427.4666,westOuterSlot,oz,evenStrength,0,315,81408,5152,60.15501404,-17.35294151,0
pass,failed,north,2429.6667,outsideNorthWest,oz,evenStrength,0,315,81408,5152,97.38050842,-11.31764603,0
pass,successful,d2doffboards,2431.5334,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-95.87168884,7.294116974,0
reception,successful,regular,2433.3667,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.3687439,-15.33823395,0
pass,successful,d2d,2433.8,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.87168884,-8.297058105,0
reception,successful,regular,2434.5334,innerSlotDZ,dz,evenStrength,0,311,237838,80264,-80.78346252,-7.794116974,0
pass,failed,outlet,2435.2334,eastOuterSlotDZ,dz,evenStrength,0,311,237838,80264,-74.245224,-17.34999847,0
pass,successful,outlet,2444.3,innerSlotDZ,dz,evenStrength,0,311,94531,80264,-68.71286011,-0.752941132,0
reception,successful,regular,2445.0334,westPointDZ,dz,evenStrength,0,311,112050,80264,-41.05110168,37.47058868,0
pass,successful,d2d,2446.1333,westPointDZ,dz,evenStrength,0,311,112050,80264,-38.53639221,37.97352982,0
reception,successful,regular,2446.8667,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-56.64227295,36.46470642,0
pass,successful,d2d,2447.6,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-61.67169189,25.39999962,0
reception,successful,regular,2448.2666,innerSlotDZ,dz,evenStrength,0,311,94531,80264,-66.19816589,0.252941132,0
pass,successful,outlet,2448.8333,eastOuterSlotDZ,dz,evenStrength,0,311,94531,80264,-62.67756653,-3.770587921,0
reception,successful,regular,2449.4333,westPointDZ,dz,evenStrength,0,311,112050,80264,-33.00404358,21.8794117,0
pass,successful,rush,2452.4666,eastPoint,oz,evenStrength,0,311,112050,80264,38.91654587,22.88529396,0
reception,successful,regular,2453.3667,eastPoint,oz,evenStrength,0,311,109964,80264,53.50183868,32.44117737,0
pass,successful,southoffboards,2455.5334,outsideNorthEast,oz,evenStrength,0,311,112050,80264,92.73124695,28.41764641,0
reception,successful,regular,2456.3,outsideNorthEast,oz,evenStrength,0,311,109964,80264,79.15184021,37.47058868,0
pass,successful,southoffboards,2456.7666,outsideNorthEast,oz,evenStrength,0,311,109964,80264,79.65480042,37.47060013,0
reception,successful,regular,2457.7,outsideNorthEast,oz,evenStrength,0,311,112050,80264,60.54299927,39.48239899,0
pass,successful,southoffboards,2457.8667,outsideNorthEast,oz,evenStrength,0,311,112050,80264,60.54299927,39.48239899,0
reception,successful,regular,2459.6333,eastPoint,oz,evenStrength,0,311,6588,80264,30.86948395,41.99705887,0
shot,failed,slot,2464.5667,westOuterSlot,oz,evenStrength,0,315,80518,5152,71.72265625,-16.34705925,1
pass,failed,d2doffboards,2469.6,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-85.30992126,32.9441185,0
pass,failed,northoffboards,2473.9333,outsideNorthEast,oz,evenStrength,0,315,82048,5152,54.62265015,39.98235321,0
pass,failed,d2d,2479.6333,outsideNorthWestDZ,dz,evenStrength,0,311,109372,80264,-54.63050842,35.96176529,0
reception,failed,regular,2480.1667,innerSlotDZ,dz,evenStrength,0,311,6588,80264,-66.70109558,-1.758823395,0
pass,failed,outletoffboards,2482.6,outsideNorthEastDZ,dz,evenStrength,0,311,6588,80264,-68.71286011,-39.47940826,0
reception,failed,regular,2483.6333,southWestBoardsNZ,nz,evenStrength,0,311,113401,80264,-1.82169342,-41.49117279,0
pass,successful,south,2486.8667,outsideNorthWest,oz,powerPlay,0,311,370192,80264,67.58419037,-23.38529205,0
reception,successful,regular,2488.3333,westPoint,oz,powerPlay,0,311,94531,80264,49.98125076,-29.92353058,0
pass,failed,northoffboards,2491.2334,outsideNorthWest,oz,powerPlay,0,311,94531,80264,95.2460022,-13.82940006,0
pass,successful,north,2495.3,eastPoint,oz,powerPlay,0,311,111452,80264,38.41360474,29.92647171,0
reception,successful,regular,2495.7,centerPoint,oz,powerPlay,0,311,109964,80264,51.99301529,10.31176376,0
shot,successful,slot,2496.6333,eastOuterSlot,oz,powerPlay,0,311,109964,80264,60.04007339,1.258823395,1
pass,successful,slot,2500.9,outsideNorthEast,oz,powerPlay,0,311,111452,80264,63.56066132,39.98529434,0
reception,successful,regular,2501.3667,eastOuterSlot,oz,powerPlay,0,311,112050,80264,68.08712769,19.36470604,0
pass,successful,slot,2503.2334,outsideNorthEast,oz,powerPlay,0,311,112050,80264,87.70183563,18.86176491,0
reception,successful,regular,2504.0667,westOuterSlot,oz,powerPlay,0,311,370192,80264,68.59007263,-16.84705734,0
shot,successful,slot,2504.2666,westOuterSlot,oz,powerPlay,1,311,370192,80264,68.08712769,-12.82352829,1
pass,successful,south,2504.9333,southCenterNZ,nz,evenStrength,0,311,111452,80264,-0.815811157,-0.752941132,0
reception,successful,regular,2506.5667,centerPointDZ,dz,evenStrength,0,311,94531,80264,-35.01580811,-6.788234711,0
pass,successful,d2d,2506.7666,centerPointDZ,dz,evenStrength,0,311,94531,80264,-36.021698,-5.279411316,0
reception,successful,regular,2507.0334,centerPointDZ,dz,evenStrength,0,311,80,80264,-40.04522705,9.3058815,0
pass,failed,outletoffboards,2508.6333,westPointDZ,dz,evenStrength,0,311,80,80264,-52.6187439,32.9441185,0
pass,successful,outlet,2517.6333,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.87168884,-7.794116974,0
reception,successful,regular,2518.3667,outsideNorthEastDZ,dz,evenStrength,0,311,111452,80264,-74.74816895,-34.44999695,0
pass,successful,north,2520.5667,southWestBoardsNZ,nz,evenStrength,0,311,111452,80264,-14.38735962,-28.41470337,0
reception,successful,regular,2521.3,northCenterNZ,nz,evenStrength,0,311,237838,80264,8.244990349,-1.758820057,0
pass,failed,d2doffboards,2524,outsideNorthEastDZ,dz,evenStrength,0,315,80264,5152,-92.73910522,-5.785293579,0
pass,successful,south,2525.4666,outsideNorthEast,oz,evenStrength,0,311,237838,80264,95.2538147,24.39411736,0
reception,successful,regular,2526.2334,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,83.18322754,36.96764755,0
pass,successful,south,2526.4333,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,83.68616486,36.96764755,0
reception,successful,regular,2526.9666,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,74.63322449,27.91470528,0
pass,successful,south,2528.7666,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,61.55675507,29.92647171,0
reception,successful,regular,2529.4,eastPoint,oz,evenStrength,0,311,80,80264,31.38028717,25.39999962,0
pass,successful,eastwest,2529.6333,eastPoint,oz,evenStrength,0,311,80,80264,30.37440491,20.3705883,0
reception,successful,regular,2530.5,westPoint,oz,evenStrength,0,311,94531,80264,47.97734451,-29.42058563,0
pass,failed,slot,2531.8667,outsideNorthWest,oz,evenStrength,0,311,94531,80264,64.07146454,-25.39705658,0
pass,successful,d2doffboards,2541.5334,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-92.84619141,30.42941284,0
reception,successful,regular,2543.6,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.86383057,-21.37352753,0
pass,successful,d2doffboards,2543.7666,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-93.85206604,-26.40293884,0
reception,successful,regular,2545.4333,outsideNorthEastDZ,dz,evenStrength,0,311,237838,80264,-68.70500183,-39.98235321,0
pass,successful,outlet,2554.3333,westPointDZ,dz,evenStrength,0,315,20161,5152,-45.96557999,19.86470795,0
reception,successful,regular,2555.3333,centerPointDZ,dz,evenStrength,0,315,80518,5152,-44.45675659,-3.773529053,0
pass,successful,d2d,2557.0667,centerPointDZ,dz,evenStrength,0,315,80518,5152,-30.87734222,7.291175842,0
reception,successful,regular,2558.1,centerPointDZ,dz,evenStrength,0,315,20161,5152,-45.46263885,-0.755882263,0
pass,successful,stretch,2558.5667,centerPointDZ,dz,evenStrength,0,315,20161,5152,-30.37440491,2.764705658,0
reception,successful,regular,2559.2,northCenterNZ,nz,evenStrength,0,315,179172,5152,20.92559814,-2.264705658,0
pass,failed,d2doffboards,2563.0667,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-97.87559509,-3.26764679,0
pass,successful,slot,2565.4666,outsideNorthEast,oz,evenStrength,0,315,126723,5152,92.84619141,20.87059021,0
reception,successful,regular,2565.8667,innerSlot,oz,evenStrength,0,315,80518,5152,83.79324341,6.285293579,0
shot,failed,slot,2565.9333,innerSlot,oz,evenStrength,0,315,80518,5152,83.79324341,6.285293579,1
pass,successful,south,2568.3,outsideNorthEast,oz,evenStrength,0,315,126723,5152,78.26089478,27.40882111,0
reception,successful,regular,2569.1,centerPoint,oz,evenStrength,0,315,179172,5152,44.06089783,10.30882263,0
shot,failed,outside,2569.2,centerPoint,oz,evenStrength,0,315,179172,5152,46.07266235,9.302940369,1
pass,failed,outlet,2573.5,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-68.70500183,39.48235321,0
pass,successful,northoffboards,2575.2666,northWestBoardsNZ,nz,evenStrength,0,315,20775372,5152,4.831481934,-37.97352982,0
reception,successful,regular,2576.0334,northWestBoardsNZ,nz,evenStrength,0,315,179172,5152,15.89618683,-36.46470642,0
pass,failed,eastwest,2576.3333,northWestBoardsNZ,nz,evenStrength,0,315,179172,5152,15.39324188,-35.96176529,0
reception,failed,regular,2577.9666,northEastBoardsNZ,nz,evenStrength,0,315,126723,5152,8.35206604,22.37940979,0
pass,failed,outlet,2581.9666,innerSlotDZ,dz,evenStrength,0,311,5814,80264,-82.79522705,-9.8058815,0
pass,successful,south,2586.4333,eastOuterSlot,oz,evenStrength,0,315,121680,5152,66.19819641,22.37940025,0
reception,successful,regular,2586.7,outsideNorthEast,oz,evenStrength,0,315,110856,5152,60.665802,27.91176605,0
shot,successful,slot,2587.4666,eastOuterSlot,oz,evenStrength,0,315,110856,5152,60.665802,18.35588074,1
shot,successful,outside,2590.0667,outsideNorthWest,oz,evenStrength,0,315,56711,5152,61.16874695,-31.93823624,0
pass,failed,slot,2591.8,outsideNorthWest,oz,evenStrength,0,315,56711,5152,85.81286621,-28.41764641,0
pass,successful,outlet,2594.1333,centerPointDZ,dz,evenStrength,0,311,2546838,80264,-53.12168884,8.299999237,0
reception,successful,regular,2595.1667,southEastBoardsNZ,nz,evenStrength,0,311,110409,80264,-23.95110321,32.9441185,0
pass,failed,slot,2606.4333,outsideNorthEast,oz,evenStrength,0,311,110409,80264,76.13419342,36.46470642,0
pass,successful,outlet,2607.5667,outsideNorthEastDZ,dz,evenStrength,0,315,54915,5152,-61.54889679,-29.42353058,0
reception,successful,regular,2608.1667,centerPointDZ,dz,evenStrength,0,315,110856,5152,-49.47830963,-5.785293579,0
pass,failed,d2doffboards,2616.2,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-98.38639832,11.31764603,0
pass,successful,outlet,2621.6667,outsideNorthEastDZ,dz,evenStrength,0,311,108339,80264,-95.3687439,-21.37352753,0
reception,successful,regular,2622.5334,eastOuterSlotDZ,dz,evenStrength,0,311,113401,80264,-63.18051147,-22.88235474,0
pass,successful,north,2624.6333,northEastBoardsNZ,nz,evenStrength,0,315,79380,5152,2.324630737,38.97647095,0
reception,successful,regular,2624.9666,northCenterNZ,nz,evenStrength,0,315,121680,5152,19.42462921,12.82352829,0
pass,successful,south,2625.1,northCenterNZ,nz,evenStrength,0,315,121680,5152,17.41286469,11.3147049,0
reception,successful,regular,2626.3667,centerPointDZ,dz,evenStrength,0,315,400162,5152,-46.96360397,-6.288234711,0
pass,successful,outlet,2627.4666,eastPointDZ,dz,evenStrength,0,315,400162,5152,-47.4665451,-21.37647057,0
reception,successful,regular,2628.1667,westPointDZ,dz,evenStrength,0,315,79380,5152,-44.95183945,20.87059021,0
pass,failed,north,2630.9333,southCenterNZ,nz,evenStrength,0,315,79380,5152,-5.722430229,20.36759949,0
pass,failed,northoffboards,2635.8,westPoint,oz,evenStrength,0,311,112050,80264,38.41360474,-36.96470642,0
pass,successful,outletoffboards,2639.2,outsideNorthEastDZ,dz,evenStrength,0,315,78625,5152,-75.63910675,-40.48823547,0
reception,successful,regular,2640.7666,outsideNorthEastDZ,dz,evenStrength,0,315,10534,5152,-59.04204941,-39.48235321,0
pass,successful,eastwest,2647.8333,innerSlot,oz,evenStrength,0,315,10534,5152,80.2726593,6.788234711,0
reception,successful,regular,2648.4,outsideNorthWest,oz,evenStrength,0,315,81408,5152,87.31382751,-8.299999237,0
shot,successful,outside,2648.4333,outsideNorthWest,oz,evenStrength,1,315,81408,5152,87.31382751,-8.299999237,1
pass,successful,stretch,2652.2334,centerPointDZ,dz,evenStrength,0,315,20161,5152,-34.90087128,-2.264705658,0
reception,successful,regular,2652.7334,northWestBoardsNZ,nz,evenStrength,0,315,126723,5152,5.837364197,-36.96764755,0
pass,failed,outletoffboards,2657.2,outsideNorthWestDZ,dz,evenStrength,0,311,370192,80264,-98.88929749,6.288229942,0
pass,successful,outlet,2663.1667,centerPointDZ,dz,evenStrength,0,311,109964,80264,-39.5422821,-6.788234711,0
reception,successful,regular,2663.6667,southEastBoardsNZ,nz,evenStrength,0,311,370192,80264,-5.342277527,31.4352932,0
pass,successful,d2doffboards,2667.4,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-94.24790192,-29.42350006,0
reception,successful,regular,2668.6,outsideNorthWestDZ,dz,evenStrength,0,315,20161,5152,-95.2538147,20.36764526,0
pass,failed,stretchoffboards,2670.3667,outsideNorthWestDZ,dz,evenStrength,0,315,20161,5152,-84.69204712,35.45587921,0
pass,successful,south,2677.6,eastPoint,oz,evenStrength,0,315,80518,5152,53.11383057,35.95882416,0
reception,successful,regular,2678.6667,eastPoint,oz,evenStrength,0,315,20161,5152,34.50500488,33.94705963,0
pass,successful,eastwest,2679.3667,eastPoint,oz,evenStrength,0,315,20161,5152,30.98442078,26.90588379,0
reception,successful,regular,2680,westPoint,oz,evenStrength,0,315,20775372,5152,44.56382751,-29.92647171,0
pass,successful,slot,2683.3333,outsideNorthWest,oz,evenStrength,0,315,20775372,5152,57.13735962,-38.47647095,0
reception,successful,regular,2683.8,westOuterSlot,oz,evenStrength,0,315,126723,5152,57.13735962,-5.785293579,0
shot,failed,slot,2683.8333,westOuterSlot,oz,evenStrength,0,315,126723,5152,57.13735962,-5.785293579,1
pass,successful,d2doffboards,2693.8667,outsideNorthEastDZ,dz,evenStrength,0,311,370192,80264,-99.39227295,-7.291175842,0
reception,successful,regular,2696.2666,outsideNorthEastDZ,dz,evenStrength,0,311,109964,80264,-93.35697937,-30.92941284,0
pass,failed,outletoffboards,2701.1333,outsideNorthEastDZ,dz,evenStrength,0,311,109964,80264,-93.34912109,-0.752941132,0
pass,failed,northoffboards,2704.9333,westPoint,oz,evenStrength,0,315,82048,5152,32.9961853,-36.96764755,0
pass,failed,slot,2709.4333,outsideNorthEast,oz,evenStrength,0,315,20161,5152,67.19618225,38.97647095,0
pass,successful,d2d,2716.1,outsideNorthEastDZ,dz,evenStrength,0,311,112050,80264,-62.16677856,-37.97058868,0
reception,successful,regular,2716.6333,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-69.20794678,-33.44411469,0
pass,successful,outlet,2723.7334,outsideNorthWestDZ,dz,evenStrength,0,315,20161,5152,-56.02440262,29.92353058,0
reception,successful,regular,2724.5667,eastOuterSlotDZ,dz,evenStrength,0,315,20775372,5152,-59.04204941,-21.8794117,0
pass,successful,stretch,2725.9666,eastPointDZ,dz,evenStrength,0,315,20775372,5152,-41.94205093,-30.93235207,0
reception,successful,regular,2726.8667,northCenterNZ,nz,evenStrength,0,315,10534,5152,10.86677551,-18.86176491,0
pass,failed,ozentryoffboards,2727.4,northCenterNZ,nz,evenStrength,0,315,10534,5152,13.38147736,-15.34117699,0
pass,successful,d2d,2729.5334,eastOuterSlotDZ,dz,evenStrength,0,311,94531,80264,-66.19030762,-22.88235474,0
reception,successful,regular,2730.3333,westOuterSlotDZ,dz,evenStrength,0,311,446706,80264,-69.20794678,11.31764603,0
pass,successful,outlet,2731.5667,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-69.71089172,27.41176414,0
reception,successful,regular,2732.0667,centerPointDZ,dz,evenStrength,0,311,1731661,80264,-47.58148193,13.32941246,0
shot,successful,outside,2735.3333,eastPoint,oz,evenStrength,0,311,1731661,80264,34.90087128,31.93823624,1
pass,successful,d2d,2737.8,eastOuterSlotDZ,dz,evenStrength,0,315,78625,5152,-69.10087585,-21.8794117,0
reception,successful,regular,2738.2,outsideNorthEastDZ,dz,evenStrength,0,315,56711,5152,-85.69792938,-19.36470604,0
pass,failed,outletoffboards,2738.5667,outsideNorthEastDZ,dz,evenStrength,0,315,56711,5152,-91.23028564,-21.37647057,0
reception,failed,regular,2739.9,eastPointDZ,dz,evenStrength,0,315,81408,5152,-32.88910675,-39.48235321,0
pass,successful,d2d,2746.2666,eastPointDZ,dz,evenStrength,0,315,56711,5152,-49.98910904,-28.41764641,0
reception,successful,regular,2746.9,eastOuterSlotDZ,dz,evenStrength,0,315,79380,5152,-63.56851959,-1.258823395,0
pass,successful,stretch,2748.0667,westOuterSlotDZ,dz,evenStrength,0,315,79380,5152,-62.56263733,15.33823395,0
reception,successful,regular,2748.9333,northCenterNZ,nz,evenStrength,0,315,78625,5152,7.849128723,-3.270587921,0
pass,failed,ozentry,2749,northCenterNZ,nz,evenStrength,0,315,78625,5152,7.849128723,-3.270587921,0
pass,successful,d2doffboards,2760.4,outsideNorthWestDZ,dz,evenStrength,0,311,237838,80264,-98.38639832,17.85588264,0
reception,successful,regular,2761.3333,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-94.36286926,-17.34999847,0
pass,successful,outlet,2762.0667,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-86.8187561,-32.94117737,0
reception,successful,regular,2762.8667,centerPointDZ,dz,evenStrength,0,311,2546838,80264,-49.09815979,-3.770587921,0
pass,failed,slot,2768.3667,outsideNorthWest,oz,evenStrength,0,311,2546838,80264,86.69595337,-20.36764526,0
pass,successful,south,2770.1667,outsideNorthWest,oz,evenStrength,0,311,2546838,80264,94.24007416,-11.3147049,0
reception,successful,regular,2771.0667,outsideNorthWest,oz,evenStrength,0,311,80,80264,85.69010162,-13.82940006,0
pass,failed,eastwest,2771.3,innerSlot,oz,evenStrength,0,311,80,80264,83.17539978,-8.800000191,0
pass,successful,outletoffboards,2773.5,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-78.64889526,22.88235474,0
reception,successful,regular,2775.6333,westPointDZ,dz,evenStrength,0,315,79380,5152,-46.96360397,33.44411469,0
shot,successful,outside,2777.8667,northEastBoardsNZ,oz,evenStrength,0,315,79380,5152,3.330513,37.97058868,1
pass,successful,d2d,2780.9333,innerSlotDZ,dz,evenStrength,0,311,5152,80264,-80.28051758,0.755882263,0
reception,successful,regular,2781.8667,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-79.77757263,-16.34411621,0
pass,successful,outlet,2793.6667,outsideNorthEastDZ,dz,evenStrength,0,315,400162,5152,-88.20478058,-16.34705925,0
reception,successful,regular,2794.1333,eastOuterSlotDZ,dz,evenStrength,0,315,121680,5152,-64.06360626,-7.294116974,0
pass,successful,outlet,2794.7334,eastOuterSlotDZ,dz,evenStrength,0,315,121680,5152,-64.06360626,-12.32352829,0
reception,successful,regular,2795.3667,centerPointDZ,dz,evenStrength,0,315,179172,5152,-29.36066437,-12.32352829,0
pass,successful,northoffboards,2796.2666,southWestBoardsNZ,nz,evenStrength,0,315,179172,5152,-17.79301453,-30.42941284,0
reception,successful,regular,2797.2666,northWestBoardsNZ,nz,evenStrength,0,315,54915,5152,11.88051605,-35.45882416,0
pass,successful,south,2797.6333,northWestBoardsNZ,nz,evenStrength,0,315,54915,5152,12.3835001,-33.95000076,0
reception,successful,regular,2798.4,northCenterNZ,nz,evenStrength,0,315,202206,5152,2.827575684,19.86470795,0
